Transaction_ID,Date,Customer_ID,Age,Gender,Region,Product,Quantity,Stock_Level,Purchase_Frequency,Category,Unit_Price,Total_Sales,Low_Stock_Flag,Age_Category
TXN000236,2023-06-13,CUST01824,45,Female,East,Laptop,3,179,4,Computers,75000,225000,Sufficient,Middle-Aged
TXN000237,2024-10-22,CUST04978,44,Male,South,Laptop,1,23,3,Computers,75000,75000,Sufficient,Middle-Aged
TXN000238,2024-10-17,CUST03868,24,Female,North,Tablet,1,187,1,Computers,18000,18000,Sufficient,Young
TXN000239,2023-12-29,CUST03422,31,Male,South,Headphones,3,175,6,Accessories,2500,7500,Sufficient,Adult
TXN000240,2024-03-11,CUST04356,38,Male,East,Smartphone,3,97,1,Electronics,22000,66000,Sufficient,Adult
TXN000241,2024-11-12,CUST03976,43,Female,North,Speaker,1,288,6,Accessories,8500,8500,Sufficient,Middle-Aged
TXN000242,2023-05-14,CUST02449,69,Male,West,Smartphone,2,292,6,Electronics,18000,36000,Sufficient,Senior
TXN000243,2024-05-23,CUST04895,42,Male,North,Tablet,2,116,6,Computers,18000,36000,Sufficient,Middle-Aged
TXN000244,2024-07-29,CUST01889,24,Female,North,Smartphone,1,67,1,Electronics,12000,12000,Sufficient,Young
TXN000245,2023-05-11,CUST04117,66,Male,South,Monitor,2,61,4,Computers,19000,38000,Sufficient,Senior
TXN000246,2024-07-06,CUST02278,34,Female,South,Laptop,3,124,4,Computers,75000,225000,Sufficient,Adult
TXN000247,2023-07-31,CUST02151,65,Female,East,Headphones,3,91,2,Accessories,4500,13500,Sufficient,Senior
TXN000248,2024-06-05,CUST01293,50,Female,East,Smartphone,3,142,2,Electronics,18000,54000,Sufficient,Middle-Aged
TXN000249,2023-04-18,CUST02177,25,Female,South,Speaker,2,295,6,Accessories,4500,9000,Sufficient,Young
TXN000250,2023-11-05,CUST03442,62,Male,East,Tablet,3,62,3,Computers,27000,81000,Sufficient,Senior
TXN000251,2024-03-13,CUST04542,50,Male,East,Laptop,2,221,3,Computers,45000,90000,Sufficient,Middle-Aged
TXN000252,2023-05-08,CUST03955,18,Male,North,Speaker,3,32,4,Accessories,4500,13500,Sufficient,Young
TXN000253,2023-07-11,CUST02064,19,Male,East,Tablet,3,42,1,Computers,27000,81000,Sufficient,Young
TXN000254,2023-02-01,CUST04402,58,Male,North,Tablet,3,287,6,Computers,32000,96000,Sufficient,Senior
TXN000255,2023-01-02,CUST02881,36,Female,West,Tablet,1,84,3,Computers,18000,18000,Sufficient,Adult
TXN000256,2024-05-05,CUST02642,69,Female,West,Tablet,3,44,4,Computers,22000,66000,Sufficient,Senior
TXN000257,2024-09-15,CUST03278,67,Female,South,Smartwatch,2,225,6,Wearables,10000,20000,Sufficient,Senior
TXN000258,2023-12-16,CUST02589,50,Male,East,Smartphone,1,289,6,Electronics,28000,28000,Sufficient,Middle-Aged
TXN000259,2023-03-01,CUST04325,68,Female,North,Smartphone,1,113,6,Electronics,12000,12000,Sufficient,Senior
TXN000260,2024-01-11,CUST01853,30,Male,South,Monitor,2,11,3,Computers,9000,18000,Low,Adult
TXN000261,2024-06-19,CUST03176,54,Female,South,Headphones,3,129,2,Accessories,1500,4500,Sufficient,Middle-Aged
TXN000262,2023-02-24,CUST04197,69,Female,North,Monitor,1,122,1,Computers,24000,24000,Sufficient,Senior
TXN000263,2024-07-20,CUST03165,58,Male,East,Speaker,2,18,3,Accessories,4500,9000,Low,Senior
TXN000264,2023-07-08,CUST04398,19,Male,North,Smartwatch,3,209,4,Wearables,4000,12000,Sufficient,Young
TXN000265,2024-10-04,CUST02376,61,Male,East,Tablet,2,59,4,Computers,22000,44000,Sufficient,Senior
TXN000266,2023-02-14,CUST02487,65,Male,North,Camera,3,139,3,Electronics,45000,135000,Sufficient,Senior
TXN000267,2023-03-06,CUST04078,47,Male,North,Monitor,2,256,1,Computers,19000,38000,Sufficient,Middle-Aged
TXN000268,2024-12-03,CUST03029,53,Male,West,Laptop,3,270,3,Computers,65000,195000,Sufficient,Middle-Aged
TXN000269,2024-11-08,CUST04780,46,Female,East,Smartwatch,3,290,4,Wearables,10000,30000,Sufficient,Middle-Aged
TXN000270,2023-04-04,CUST00661,65,Male,North,Smartwatch,3,236,6,Wearables,10000,30000,Sufficient,Senior
TXN000271,2023-09-06,CUST01928,41,Male,East,Camera,1,99,4,Electronics,25000,25000,Sufficient,Middle-Aged
TXN000272,2024-08-29,CUST00809,55,Female,West,Smartphone,1,286,1,Electronics,28000,28000,Sufficient,Middle-Aged
TXN000273,2023-09-04,CUST03726,27,Male,North,Smartphone,1,99,4,Electronics,18000,18000,Sufficient,Adult
TXN000274,2024-08-03,CUST00320,61,Female,South,Tablet,2,275,6,Computers,27000,54000,Sufficient,Senior
TXN000275,2023-08-05,CUST02238,32,Female,East,Monitor,3,244,6,Computers,24000,72000,Sufficient,Adult
TXN000276,2023-10-21,CUST01705,55,Male,West,Headphones,1,228,5,Accessories,1500,1500,Sufficient,Middle-Aged
TXN000277,2024-05-05,CUST01056,20,Female,East,Speaker,1,54,6,Accessories,6500,6500,Sufficient,Young
TXN000278,2024-10-23,CUST04891,21,Female,South,Smartphone,2,68,5,Electronics,18000,36000,Sufficient,Young
TXN000279,2023-06-16,CUST02116,48,Female,East,Speaker,1,70,6,Accessories,6500,6500,Sufficient,Middle-Aged
TXN000280,2024-08-17,CUST02583,27,Female,North,Camera,3,79,3,Electronics,55000,165000,Sufficient,Adult
TXN000281,2023-02-28,CUST04553,45,Female,East,Headphones,3,174,6,Accessories,2500,7500,Sufficient,Middle-Aged
TXN000282,2024-03-05,CUST02977,64,Male,West,Smartphone,1,189,5,Electronics,22000,22000,Sufficient,Senior
TXN000283,2024-09-15,CUST01586,58,Female,South,Laptop,2,9,5,Computers,45000,90000,Low,Senior
TXN000284,2024-01-21,CUST00037,46,Male,South,Camera,3,199,5,Electronics,35000,105000,Sufficient,Middle-Aged
TXN000285,2023-08-25,CUST00923,58,Male,West,Camera,3,85,5,Electronics,55000,165000,Sufficient,Senior
TXN000286,2023-09-19,CUST02849,64,Female,North,Speaker,1,97,3,Accessories,4500,4500,Sufficient,Senior
TXN000287,2024-01-28,CUST00826,50,Male,West,Headphones,2,123,4,Accessories,3500,7000,Sufficient,Middle-Aged
TXN000288,2024-07-19,CUST02911,65,Female,South,Speaker,1,78,1,Accessories,4500,4500,Sufficient,Senior
TXN000289,2024-08-24,CUST02470,48,Male,North,Speaker,3,112,5,Accessories,6500,19500,Sufficient,Middle-Aged
TXN000290,2024-06-29,CUST02536,38,Male,East,Camera,2,264,1,Electronics,55000,110000,Sufficient,Adult
TXN000291,2023-07-07,CUST02656,25,Female,North,Smartphone,1,43,4,Electronics,22000,22000,Sufficient,Young
TXN000292,2023-01-24,CUST03749,20,Male,North,Monitor,1,92,6,Computers,19000,19000,Sufficient,Young
TXN000293,2024-05-03,CUST00943,67,Male,North,Headphones,2,119,6,Accessories,1500,3000,Sufficient,Senior
TXN000294,2024-08-30,CUST04333,64,Female,East,Tablet,2,233,4,Computers,22000,44000,Sufficient,Senior
TXN000295,2023-09-06,CUST04785,28,Female,South,Headphones,1,147,3,Accessories,1500,1500,Sufficient,Adult
TXN000296,2024-01-24,CUST00898,61,Female,East,Speaker,3,166,6,Accessories,2500,7500,Sufficient,Senior
TXN000297,2024-05-28,CUST04106,47,Female,East,Headphones,2,96,6,Accessories,2500,5000,Sufficient,Middle-Aged
TXN000298,2023-10-08,CUST03396,30,Male,South,Headphones,2,298,4,Accessories,2500,5000,Sufficient,Adult
TXN000299,2024-07-24,CUST02142,33,Female,East,Headphones,3,230,5,Accessories,2500,7500,Sufficient,Adult
TXN000300,2023-12-21,CUST02541,37,Female,North,Tablet,1,182,4,Computers,32000,32000,Sufficient,Adult
TXN000301,2023-11-21,CUST03502,57,Male,East,Camera,1,105,5,Electronics,25000,25000,Sufficient,Senior
TXN000302,2024-04-10,CUST00876,56,Male,South,Speaker,3,42,3,Accessories,8500,25500,Sufficient,Senior
TXN000303,2024-09-14,CUST04088,52,Female,North,Speaker,1,54,4,Accessories,2500,2500,Sufficient,Middle-Aged
TXN000304,2023-02-14,CUST00736,59,Female,East,Headphones,3,71,4,Accessories,3500,10500,Sufficient,Senior
TXN000305,2023-10-21,CUST00937,50,Female,East,Camera,1,122,6,Electronics,25000,25000,Sufficient,Middle-Aged
TXN000306,2023-10-11,CUST00142,33,Female,West,Headphones,3,133,6,Accessories,3500,10500,Sufficient,Adult
TXN000307,2024-01-13,CUST03061,23,Male,South,Camera,1,55,6,Electronics,55000,55000,Sufficient,Young
TXN000308,2023-03-12,CUST03055,23,Female,South,Speaker,2,283,2,Accessories,2500,5000,Sufficient,Young
TXN000309,2023-12-28,CUST01942,61,Female,North,Smartphone,3,176,3,Electronics,12000,36000,Sufficient,Senior
TXN000310,2023-05-02,CUST03531,31,Male,East,Smartphone,3,279,2,Electronics,18000,54000,Sufficient,Adult
TXN000311,2023-03-06,CUST00773,59,Male,North,Headphones,3,109,1,Accessories,3500,10500,Sufficient,Senior
TXN000312,2024-01-16,CUST00608,50,Male,North,Laptop,1,5,2,Computers,75000,75000,Low,Middle-Aged
TXN000313,2024-08-14,CUST04340,26,Female,West,Headphones,2,107,5,Accessories,4500,9000,Sufficient,Adult
TXN000314,2023-07-26,CUST00226,62,Male,East,Tablet,3,7,2,Computers,27000,81000,Low,Senior
TXN000315,2023-06-01,CUST01653,44,Female,South,Headphones,3,269,2,Accessories,2500,7500,Sufficient,Middle-Aged
TXN000316,2024-01-14,CUST04953,47,Female,East,Headphones,2,195,5,Accessories,3500,7000,Sufficient,Middle-Aged
TXN000317,2023-04-02,CUST02919,53,Female,East,Smartwatch,2,72,5,Wearables,10000,20000,Sufficient,Middle-Aged
TXN000318,2023-11-23,CUST04702,28,Female,West,Monitor,3,66,6,Computers,24000,72000,Sufficient,Adult
TXN000319,2023-03-07,CUST03221,21,Male,North,Smartwatch,2,54,3,Wearables,8000,16000,Sufficient,Young
TXN000320,2024-02-09,CUST02179,53,Female,West,Camera,3,54,3,Electronics,55000,165000,Sufficient,Middle-Aged
TXN000321,2023-01-23,CUST01391,49,Female,North,Headphones,3,167,5,Accessories,1500,4500,Sufficient,Middle-Aged
TXN000322,2023-08-20,CUST01614,31,Male,East,Smartwatch,2,203,1,Wearables,8000,16000,Sufficient,Adult
TXN000323,2024-03-04,CUST02351,63,Male,West,Smartphone,2,209,6,Electronics,12000,24000,Sufficient,Senior
TXN000324,2023-08-30,CUST01758,68,Female,South,Smartphone,1,134,3,Electronics,12000,12000,Sufficient,Senior
TXN000325,2023-12-05,CUST00836,37,Male,East,Smartphone,1,67,6,Electronics,28000,28000,Sufficient,Adult
TXN000326,2023-12-18,CUST00688,49,Female,East,Camera,2,274,2,Electronics,25000,50000,Sufficient,Middle-Aged
TXN000327,2024-05-11,CUST04961,66,Female,West,Monitor,2,19,1,Computers,14000,28000,Low,Senior
TXN000328,2023-07-07,CUST02681,31,Female,South,Tablet,2,220,5,Computers,22000,44000,Sufficient,Adult
TXN000329,2023-06-27,CUST03674,56,Male,West,Camera,1,104,3,Electronics,25000,25000,Sufficient,Senior
TXN000330,2024-01-01,CUST04797,33,Female,East,Monitor,1,30,2,Computers,14000,14000,Sufficient,Adult
TXN000331,2023-09-22,CUST02828,61,Male,South,Speaker,3,162,1,Accessories,2500,7500,Sufficient,Senior
TXN000332,2024-04-07,CUST00579,67,Male,East,Tablet,2,222,1,Computers,27000,54000,Sufficient,Senior
TXN000333,2024-05-01,CUST04260,41,Female,West,Speaker,1,164,2,Accessories,6500,6500,Sufficient,Middle-Aged
TXN000334,2023-07-14,CUST03216,19,Female,East,Smartwatch,1,142,6,Wearables,10000,10000,Sufficient,Young
TXN000335,2024-04-17,CUST04177,51,Male,West,Speaker,3,138,3,Accessories,4500,13500,Sufficient,Middle-Aged
TXN000336,2023-01-09,CUST02960,37,Female,East,Monitor,1,110,2,Computers,14000,14000,Sufficient,Adult
TXN000337,2024-03-07,CUST03119,38,Female,East,Smartphone,2,36,4,Electronics,28000,56000,Sufficient,Adult
TXN000338,2024-12-12,CUST01182,36,Female,South,Laptop,1,126,1,Computers,75000,75000,Sufficient,Adult
TXN000339,2023-02-06,CUST04872,31,Female,East,Speaker,2,35,5,Accessories,8500,17000,Sufficient,Adult
TXN000340,2024-04-03,CUST01316,25,Female,East,Smartwatch,1,49,3,Wearables,4000,4000,Sufficient,Young
TXN000341,2024-07-01,CUST02838,66,Male,West,Headphones,3,268,3,Accessories,2500,7500,Sufficient,Senior
TXN000342,2024-11-25,CUST04952,47,Female,East,Headphones,3,32,4,Accessories,3500,10500,Sufficient,Middle-Aged
TXN000343,2024-12-28,CUST03834,67,Female,North,Smartwatch,2,175,4,Wearables,10000,20000,Sufficient,Senior
TXN000344,2024-02-02,CUST03157,60,Male,South,Camera,1,219,5,Electronics,55000,55000,Sufficient,Senior
TXN000345,2023-10-31,CUST00584,55,Female,East,Smartphone,3,227,2,Electronics,28000,84000,Sufficient,Middle-Aged
TXN000346,2024-01-07,CUST02203,45,Female,South,Smartphone,2,247,2,Electronics,22000,44000,Sufficient,Middle-Aged
TXN000347,2024-12-10,CUST04654,65,Female,East,Speaker,3,287,1,Accessories,6500,19500,Sufficient,Senior
TXN000348,2024-02-21,CUST01401,32,Male,East,Monitor,3,208,6,Computers,9000,27000,Sufficient,Adult
TXN000349,2023-12-20,CUST00195,58,Male,North,Smartphone,1,75,4,Electronics,12000,12000,Sufficient,Senior
TXN000350,2023-06-20,CUST04771,55,Female,East,Tablet,2,250,6,Computers,27000,54000,Sufficient,Middle-Aged
TXN000351,2023-11-23,CUST02382,41,Female,East,Headphones,3,257,4,Accessories,2500,7500,Sufficient,Middle-Aged
TXN000352,2024-08-08,CUST02986,40,Male,West,Camera,2,23,5,Electronics,35000,70000,Sufficient,Adult
TXN000353,2023-09-30,CUST03716,52,Male,South,Monitor,3,97,5,Computers,9000,27000,Sufficient,Middle-Aged
TXN000354,2023-08-12,CUST02988,64,Male,North,Laptop,1,53,3,Computers,45000,45000,Sufficient,Senior
TXN000355,2023-05-27,CUST03789,27,Male,South,Smartphone,1,170,3,Electronics,22000,22000,Sufficient,Adult
TXN000356,2023-09-12,CUST04663,41,Male,East,Smartwatch,2,103,5,Wearables,10000,20000,Sufficient,Middle-Aged
TXN000357,2024-10-21,CUST03718,35,Male,East,Smartphone,3,294,4,Electronics,28000,84000,Sufficient,Adult
TXN000358,2023-03-27,CUST01518,48,Male,South,Speaker,2,244,3,Accessories,6500,13000,Sufficient,Middle-Aged
TXN000359,2023-09-22,CUST01046,65,Male,North,Laptop,1,261,3,Computers,65000,65000,Sufficient,Senior
TXN000360,2023-02-20,CUST04737,38,Male,East,Headphones,2,14,2,Accessories,2500,5000,Low,Adult
TXN000361,2023-02-09,CUST03580,48,Male,North,Camera,3,66,5,Electronics,45000,135000,Sufficient,Middle-Aged
TXN000362,2023-04-10,CUST04925,39,Female,South,Camera,2,65,2,Electronics,25000,50000,Sufficient,Adult
TXN000363,2023-01-27,CUST03490,38,Female,North,Camera,1,292,1,Electronics,55000,55000,Sufficient,Adult
TXN000364,2023-11-14,CUST00097,39,Female,North,Laptop,2,273,6,Computers,45000,90000,Sufficient,Adult
TXN000365,2024-07-04,CUST04872,40,Male,West,Smartwatch,1,152,3,Wearables,10000,10000,Sufficient,Adult
TXN000366,2024-05-16,CUST02324,38,Female,South,Monitor,2,217,4,Computers,19000,38000,Sufficient,Adult
TXN000367,2023-10-17,CUST02898,64,Female,West,Monitor,3,269,2,Computers,14000,42000,Sufficient,Senior
TXN000368,2024-03-27,CUST03296,60,Male,East,Camera,2,117,3,Electronics,25000,50000,Sufficient,Senior
TXN000369,2024-07-13,CUST04015,19,Male,South,Camera,1,265,4,Electronics,35000,35000,Sufficient,Young
TXN000370,2024-08-13,CUST04942,43,Female,North,Headphones,2,172,3,Accessories,3500,7000,Sufficient,Middle-Aged
TXN000371,2023-10-11,CUST03844,56,Female,South,Laptop,1,145,4,Computers,55000,55000,Sufficient,Senior
TXN000372,2023-12-28,CUST04126,18,Male,South,Smartphone,3,38,1,Electronics,18000,54000,Sufficient,Young
TXN000373,2024-01-17,CUST01067,37,Male,South,Tablet,2,42,4,Computers,32000,64000,Sufficient,Adult
TXN000374,2023-08-25,CUST01550,40,Male,West,Speaker,1,176,3,Accessories,4500,4500,Sufficient,Adult
TXN000375,2024-02-27,CUST02031,33,Female,North,Camera,1,187,4,Electronics,55000,55000,Sufficient,Adult
TXN000376,2024-10-17,CUST04898,46,Female,North,Camera,3,53,6,Electronics,55000,165000,Sufficient,Middle-Aged
TXN000377,2023-02-26,CUST00112,67,Female,South,Smartphone,3,76,1,Electronics,12000,36000,Sufficient,Senior
TXN000378,2024-04-18,CUST03536,58,Male,South,Tablet,3,37,5,Computers,27000,81000,Sufficient,Senior
TXN000379,2024-03-12,CUST02453,65,Female,North,Headphones,2,84,6,Accessories,4500,9000,Sufficient,Senior
TXN000380,2024-12-30,CUST00524,64,Male,East,Tablet,1,42,3,Computers,18000,18000,Sufficient,Senior
TXN000381,2023-07-19,CUST01208,68,Female,East,Speaker,3,232,6,Accessories,8500,25500,Sufficient,Senior
TXN000382,2023-05-28,CUST02783,25,Male,South,Tablet,3,281,3,Computers,27000,81000,Sufficient,Young
TXN000383,2024-12-08,CUST00011,64,Male,North,Camera,2,270,4,Electronics,25000,50000,Sufficient,Senior
TXN000384,2024-10-16,CUST03518,30,Female,West,Speaker,3,11,4,Accessories,6500,19500,Low,Adult
TXN000385,2024-05-27,CUST01970,32,Male,North,Smartwatch,3,170,6,Wearables,10000,30000,Sufficient,Adult
TXN000386,2024-10-05,CUST03029,46,Male,North,Smartwatch,2,234,6,Wearables,4000,8000,Sufficient,Middle-Aged
TXN000387,2024-03-04,CUST02293,54,Male,West,Speaker,2,284,5,Accessories,6500,13000,Sufficient,Middle-Aged
TXN000388,2024-05-02,CUST01960,45,Female,South,Camera,1,29,4,Electronics,55000,55000,Sufficient,Middle-Aged
TXN000389,2024-02-02,CUST04261,40,Male,East,Headphones,2,91,6,Accessories,2500,5000,Sufficient,Adult
TXN000390,2023-02-25,CUST04958,23,Male,South,Tablet,3,36,6,Computers,27000,81000,Sufficient,Young
TXN000391,2024-06-06,CUST00254,26,Male,West,Smartwatch,1,36,6,Wearables,8000,8000,Sufficient,Adult
TXN000392,2023-02-14,CUST01122,67,Female,North,Speaker,3,14,6,Accessories,6500,19500,Low,Senior
TXN000393,2023-07-04,CUST02509,64,Female,South,Tablet,1,247,6,Computers,32000,32000,Sufficient,Senior
TXN000394,2024-03-23,CUST02873,68,Female,West,Smartphone,3,250,4,Electronics,18000,54000,Sufficient,Senior
TXN000395,2024-07-15,CUST01787,49,Male,East,Monitor,3,118,1,Computers,9000,27000,Sufficient,Middle-Aged
TXN000396,2023-05-27,CUST01608,53,Male,North,Speaker,3,145,4,Accessories,8500,25500,Sufficient,Middle-Aged
TXN000397,2023-11-20,CUST03785,39,Male,West,Speaker,1,99,1,Accessories,2500,2500,Sufficient,Adult
TXN000398,2024-04-11,CUST02596,23,Male,North,Tablet,2,7,2,Computers,22000,44000,Low,Young
TXN000399,2023-05-03,CUST01618,18,Female,North,Smartphone,2,20,2,Electronics,12000,24000,Sufficient,Young
TXN000400,2023-11-18,CUST03118,33,Male,East,Smartwatch,2,6,3,Wearables,10000,20000,Low,Adult
TXN000401,2024-06-06,CUST00607,68,Female,North,Laptop,3,272,1,Computers,65000,195000,Sufficient,Senior
TXN000402,2024-01-31,CUST02886,50,Female,West,Smartwatch,3,267,5,Wearables,8000,24000,Sufficient,Middle-Aged
TXN000403,2023-11-06,CUST03339,34,Male,East,Smartphone,2,264,6,Electronics,12000,24000,Sufficient,Adult
TXN000404,2024-05-22,CUST02377,52,Female,South,Monitor,1,44,6,Computers,19000,19000,Sufficient,Middle-Aged
TXN000405,2023-11-09,CUST01905,66,Female,South,Camera,1,250,2,Electronics,55000,55000,Sufficient,Senior
TXN000406,2024-02-13,CUST03401,51,Male,South,Headphones,2,171,6,Accessories,2500,5000,Sufficient,Middle-Aged
TXN000407,2023-09-16,CUST04493,34,Male,South,Speaker,3,88,6,Accessories,2500,7500,Sufficient,Adult
TXN000408,2024-08-20,CUST00431,54,Female,North,Headphones,3,252,5,Accessories,3500,10500,Sufficient,Middle-Aged
TXN000409,2024-02-06,CUST01764,49,Female,North,Laptop,1,66,2,Computers,65000,65000,Sufficient,Middle-Aged
TXN000410,2023-07-08,CUST03859,58,Female,East,Speaker,3,134,2,Accessories,4500,13500,Sufficient,Senior
TXN000411,2023-08-30,CUST01213,21,Male,West,Camera,2,117,6,Electronics,25000,50000,Sufficient,Young
TXN000412,2024-05-02,CUST02039,56,Female,South,Headphones,3,84,4,Accessories,1500,4500,Sufficient,Senior
TXN000413,2024-02-11,CUST01860,35,Male,North,Camera,3,70,5,Electronics,25000,75000,Sufficient,Adult
TXN000414,2024-09-26,CUST03859,45,Male,South,Smartphone,3,118,4,Electronics,22000,66000,Sufficient,Middle-Aged
TXN000415,2024-03-21,CUST00089,69,Male,East,Tablet,2,207,6,Computers,22000,44000,Sufficient,Senior
TXN000416,2024-06-17,CUST01599,48,Male,East,Monitor,3,63,6,Computers,24000,72000,Sufficient,Middle-Aged
TXN000417,2024-07-23,CUST02431,37,Female,West,Camera,1,173,6,Electronics,55000,55000,Sufficient,Adult
TXN000418,2023-03-21,CUST04476,67,Male,East,Headphones,2,241,1,Accessories,2500,5000,Sufficient,Senior
TXN000419,2024-04-20,CUST02511,31,Male,East,Monitor,1,88,2,Computers,14000,14000,Sufficient,Adult
TXN000420,2023-04-26,CUST04777,31,Female,North,Speaker,3,183,5,Accessories,2500,7500,Sufficient,Adult
TXN000421,2023-05-09,CUST00654,42,Male,East,Camera,3,175,2,Electronics,25000,75000,Sufficient,Middle-Aged
TXN000422,2024-04-25,CUST02670,60,Female,East,Smartphone,1,285,2,Electronics,22000,22000,Sufficient,Senior
TXN000423,2023-05-16,CUST04451,44,Male,North,Smartphone,2,282,6,Electronics,28000,56000,Sufficient,Middle-Aged
TXN000424,2023-03-09,CUST00126,29,Male,South,Smartwatch,3,124,2,Wearables,4000,12000,Sufficient,Adult
TXN000425,2023-05-06,CUST03678,67,Male,West,Smartwatch,2,178,5,Wearables,4000,8000,Sufficient,Senior
TXN000426,2024-03-28,CUST03135,46,Female,West,Speaker,1,62,2,Accessories,6500,6500,Sufficient,Middle-Aged
TXN000427,2023-08-02,CUST01597,20,Female,East,Smartwatch,2,104,5,Wearables,6000,12000,Sufficient,Young
TXN000428,2024-10-17,CUST03130,44,Male,West,Smartwatch,1,101,2,Wearables,8000,8000,Sufficient,Middle-Aged
TXN000429,2024-08-06,CUST02541,50,Female,North,Speaker,3,126,4,Accessories,4500,13500,Sufficient,Middle-Aged
TXN000430,2024-11-23,CUST03577,40,Male,South,Monitor,3,200,4,Computers,24000,72000,Sufficient,Adult
TXN000431,2024-04-04,CUST03649,66,Male,West,Smartwatch,3,207,6,Wearables,6000,18000,Sufficient,Senior
